id_cliente,ano_nascimento,nivel_educacao,estado_civil,salario_anual_dolar,criancas_ate_dez_anos,criancas_mais_dez_anos,data_entrada,resposta_campanha,recencia,frequencia,valor_monetario
4580,1969,Ensino Superior,Casado,75759,0,0,2021-10-25,1,1169,18,2486
9305,1976,Ensino Médio,Solteiro,79689,0,0,2021-05-12,0,1309,17,1315
453,1956,Pós-graduação,Viúva/Viúvo,35340,1,1,2022-06-29,0,1021,5,45
8545,1954,Ensino Superior,Divorciado,85683,0,0,2022-03-21,1,1020,12,1789
9850,1972,Ensino Médio,Casado,24884,1,0,2020-11-29,0,1317,3,19
7378,1981,Pós-graduação,União estável,42021,1,0,2020-08-31,0,1200,16,573
7646,1989,Ensino Superior,Solteiro,64449,1,0,2022-02-18,0,1032,17,805
1640,1954,Ensino Superior,Divorciado,64587,1,1,2022-06-22,0,1024,5,108
5184,1995,Ensino Superior,Solteiro,34824,0,0,2022-03-26,0,1221,3,23
8492,1978,Ensino Superior,União estável,75437,0,0,2021-11-09,0,1052,18,1493
11188,1957,Ensino Superior,União estável,26091,1,1,2022-02-25,0,1070,5,89
1212,1973,Ensino Superior,Casado,52845,1,0,2021-08-13,0,1156,14,936
9097,1956,Ensino Superior,Divorciado,46086,0,1,2021-11-03,0,1122,11,343
10473,1956,Pós-graduação,Viúva/Viúvo,78028,0,1,2020-09-10,1,1336,15,528
7962,1987,Pós-graduação,Solteiro,95169,0,0,2021-10-09,1,1079,8,1901
9984,1981,Ensino Médio,Casado,56337,1,1,2021-03-27,1,1253,12,724
5527,1987,Ensino Superior,União estável,22434,1,0,2021-02-13,0,1585,5,58
6374,1954,Pós-graduação,Casado,36930,0,1,2021-05-17,0,1220,9,297
7453,1954,Ensino Superior,Solteiro,36130,0,1,2021-02-02,1,1279,7,488
8952,1953,Pós-graduação,Casado,65569,0,1,2020-11-05,0,1107,16,859
241,1952,Ensino Superior,União estável,83844,0,0,2021-05-12,0,1042,15,1574
8975,1968,Ensino Superior,Casado,19514,1,1,2022-01-26,0,1093,5,69
6119,1963,Pós-graduação,Solteiro,36736,1,1,2021-05-10,0,1587,3,17
5236,1979,Ensino Superior,União estável,77568,0,1,2020-08-25,0,1079,18,2194
5723,1976,Pós-graduação,União estável,49187,0,1,2022-01-11,0,1164,6,116
1710,1978,Ensino Superior,Solteiro,30168,1,0,2021-03-07,0,1377,10,279
1970,1968,Pós-graduação,União estável,34053,0,1,2020-09-10,0,1495,6,103
5313,1971,Pós-graduação,Casado,38196,1,1,2022-04-18,0,1039,6,44
10634,1951,Pós-graduação,Casado,59412,0,0,2022-04-19,0,1037,12,406
7010,1965,Ensino Médio,Casado,70924,0,0,2022-04-07,0,1043,13,1363
8562,1969,Ensino Superior,União estável,54165,0,0,2021-05-28,0,1098,9,236
3158,1973,Ensino Superior,Casado,32300,1,0,2021-01-03,0,1413,4,39
4436,1976,Ensino Superior,Solteiro,20180,0,0,2021-02-20,0,1238,6,137
5287,1973,Ensino Superior,Casado,34961,1,0,2022-06-19,0,1079,6,79
2445,1974,Pós-graduação,União estável,28440,1,0,2021-07-07,0,1126,5,63
6059,1953,Pós-graduação,União estável,64504,1,2,2021-03-04,1,1066,15,1314
4550,1966,Pós-graduação,União estável,33564,0,1,2022-06-24,0,1056,4,71
4240,1978,Ensino Superior,Casado,17345,1,0,2020-11-03,0,1355,4,58
8911,1967,Pós-graduação,Casado,56320,0,1,2021-04-08,0,1144,14,702
3706,1978,Ensino Superior,Solteiro,28647,1,0,2021-08-21,1,1276,4,94
3628,1987,Ensino Médio,Solteiro,15038,1,0,2021-01-29,0,1479,4,80
10175,1958,Pós-graduação,Divorciado,32173,0,1,2021-08-01,0,1306,4,22
8985,1964,Ensino Médio,União estável,68316,0,1,2020-11-04,0,1204,20,1211
5204,1971,Ensino Superior,União estável,74538,0,0,2021-06-29,1,1124,13,1461
9220,1971,Ensino Superior,Solteiro,91700,0,0,2021-01-17,1,1188,13,1968
9888,1969,Ensino Superior,União estável,68695,0,0,2022-06-25,0,1054,11,1091
5263,1977,Ensino Médio,Casado,31056,1,0,2021-01-22,0,1293,4,55
1020,1973,Ensino Superior,Casado,79593,0,0,2022-05-12,0,1040,12,1366
9503,1980,Ensino Superior,Solteiro,28071,0,0,2020-08-29,0,1475,10,313
10613,1958,Pós-graduação,União estável,37334,1,1,2022-02-26,0,1028,7,62
67,1972,Pós-graduação,Solteiro,46423,1,1,2021-09-18,0,1200,6,92
6019,1971,Pós-graduação,Casado,37126,1,0,2022-03-30,1,1055,3,72
5863,1953,Ensino Superior,Casado,47703,0,1,2021-05-29,0,1132,14,655
3717,1959,Ensino Superior,Casado,61180,0,1,2022-04-23,0,1101,11,704
6730,1954,Ensino Superior,Casado,38998,1,1,2020-11-03,0,1481,5,54
10749,1991,Ensino Superior,Solteiro,8028,0,0,2020-09-18,0,,,
4998,1962,Ensino Superior,União estável,76081,0,0,2022-05-23,0,1025,8,1033
6287,1986,Ensino Superior,União estável,34728,1,0,2021-07-30,1,1391,3,36
5985,1965,Pós-graduação,Solteiro,33168,0,1,2020-10-13,0,1148,6,122
4754,1966,Pós-graduação,Casado,33585,0,1,2021-09-25,0,1099,6,122
4002,1960,Pós-graduação,Casado,77037,0,1,2021-10-13,0,1149,19,1123
8870,1984,Ensino Superior,União estável,35196,1,0,2020-11-13,1,1268,11,497
966,1966,Ensino Superior,Casado,44529,0,1,2021-07-05,0,1170,17,691
4767,1965,Ensino Médio,Casado,70924,0,0,2022-04-07,0,1037,13,1363
9725,1966,Pós-graduação,União estável,28764,1,1,2022-06-05,0,1206,3,12
4475,1949,Pós-graduação,Casado,69098,0,0,2021-02-16,0,1159,16,2440
5740,1970,Ensino Médio,Divorciado,25959,1,1,2021-02-14,1,1361,3,56
5731,1983,Pós-graduação,Casado,27100,1,0,2021-04-05,0,1174,4,37
7290,1985,Ensino Superior,Solteiro,70596,0,0,2020-10-05,0,1323,15,968
3846,1974,Ensino Superior,Casado,42557,0,1,2020-08-29,0,1198,10,270
8104,1951,Pós-graduação,Casado,53312,0,0,2021-08-09,0,1236,10,278
4507,1952,Ensino Superior,Solteiro,72228,0,0,2020-11-27,0,1334,14,1250
11013,1987,Ensino Superior,União estável,67605,0,0,2021-03-31,0,1205,8,938
4491,1949,Pós-graduação,Casado,62845,1,1,2020-10-01,0,1390,13,1178
3759,1958,Ensino Superior,União estável,65196,0,2,2021-07-25,0,1100,18,1155
1162,1987,Pós-graduação,Solteiro,42000,0,0,2021-01-10,1,1249,16,653
2055,1973,Pós-graduação,Divorciado,35860,1,1,2022-05-19,0,1238,3,49
10766,1964,Pós-graduação,Casado,65526,0,1,2022-04-11,0,1031,12,506
4415,1961,Ensino Superior,Casado,16860,1,1,2020-09-12,0,1384,4,38
3005,1992,Ensino Superior,Solteiro,83528,0,0,2022-05-01,1,1080,12,1650
2223,1965,Ensino Médio,Divorciado,64176,0,1,2020-08-03,0,1186,16,1826
4817,1956,Ensino Superior,Divorciado,22304,0,0,2020-08-04,0,1264,3,18
2875,1978,Ensino Superior,Casado,67023,0,0,2022-03-04,0,1027,16,906
10536,1971,Pós-graduação,União estável,32892,1,0,2022-05-25,0,1030,6,46
11112,1966,Ensino Superior,União estável,70713,0,1,2020-12-03,0,1102,13,1477
3807,1955,Ensino Superior,União estável,59925,0,1,2020-11-30,0,1170,18,766
9197,1953,Ensino Superior,Casado,39722,0,1,2022-02-24,0,1089,5,47
10832,1958,Ensino Superior,União estável,46610,0,0,2021-07-18,0,1112,12,467
6421,1961,Ensino Superior,União estável,88347,0,0,2021-07-03,0,1073,13,2116
4207,1981,Pós-graduação,Casado,87171,0,0,2021-05-01,0,1087,17,1298
577,1976,Ensino Médio,União estável,26907,1,1,2021-08-20,0,1365,4,22
10855,1968,Pós-graduação,Solteiro,50014,1,0,2022-01-22,0,1049,12,396
3081,1978,Pós-graduação,Casado,41014,1,0,2021-04-22,0,1548,3,20
3535,1965,Ensino Superior,Solteiro,66294,0,0,2022-03-17,0,1159,9,967
247,1971,Ensino Superior,Casado,36715,1,0,2020-11-17,1,1314,11,357
8707,1956,Ensino Superior,Casado,79456,0,0,2020-08-22,1,1042,9,1401
9523,1982,Ensino Superior,União estável,40479,1,0,2021-08-17,0,1338,3,15
6072,1970,Pós-graduação,Solteiro,75345,0,0,2021-02-02,1,1256,11,2087
6295,1977,Ensino Superior,Casado,54233,0,1,2021-02-04,0,1058,16,981
10914,1970,Ensino Superior,Solteiro,24163,1,1,2021-10-12,0,1166,4,17
1509,1958,Pós-graduação,União estável,84460,0,0,2021-01-04,1,1142,13,523
5577,1983,Ensino Superior,União estável,43776,1,0,2022-05-03,0,1117,3,23
7348,1958,Pós-graduação,Solteiro,71691,0,0,2022-03-17,1,1036,9,1192
1127,1973,Pós-graduação,Casado,85844,0,0,2022-05-29,0,1023,13,1958
1833,1974,Pós-graduação,Solteiro,39190,1,0,2022-04-26,0,1068,6,133
4944,1959,Ensino Superior,União estável,71367,0,0,2021-08-23,0,1179,11,777
9080,1972,Pós-graduação,Solteiro,38578,1,1,2021-06-22,0,1376,6,73
6466,1965,Pós-graduação,Casado,57236,1,1,2022-03-12,0,1134,6,121
9964,1979,Ensino Superior,Solteiro,61825,0,1,2021-08-07,0,1330,12,424
4790,1958,Ensino Superior,Divorciado,79803,0,1,2022-06-02,0,1061,9,868
10245,1986,Ensino Médio,Solteiro,80910,0,0,2020-10-31,0,1195,11,756
1109,1982,Pós-graduação,União estável,27590,1,0,2021-04-23,0,1399,3,12
6001,1979,Ensino Superior,Casado,56775,0,1,2021-01-02,0,1184,15,937
5538,1975,Ensino Superior,Divorciado,83829,0,0,2021-10-08,1,1183,10,1862
10552,1979,Ensino Médio,Casado,54210,0,1,2021-05-20,0,1234,11,367
1545,1986,Ensino Superior,Casado,38508,1,0,2021-08-02,0,1175,12,443
7409,1970,Ensino Superior,União estável,53187,1,0,2021-10-26,0,1114,10,267
4444,1972,Ensino Superior,Casado,30023,1,0,2022-03-24,0,1076,5,61
146,1960,Pós-graduação,Solteiro,76045,0,0,2021-11-15,0,1060,15,1323
6271,1952,Pós-graduação,Casado,50870,0,1,2022-06-19,0,1030,5,63
10065,1970,Ensino Médio,Casado,15315,0,0,2021-08-03,0,1308,6,64
4741,1974,Ensino Médio,Casado,65463,1,0,2022-01-30,0,1052,15,562
246,1965,Ensino Superior,Casado,66480,1,1,2022-05-31,0,1019,11,312
375,1954,Ensino Superior,Divorciado,76773,0,0,2021-02-25,0,1057,13,1156
1524,1983,Ensino Médio,Solteiro,81698,0,0,2021-03-01,1,1372,13,1104
10022,1973,Pós-graduação,Solteiro,54466,1,1,2022-02-09,0,1220,3,16
7451,1960,Pós-graduação,Solteiro,98777,0,0,2022-02-17,0,1039,13,2008
11010,1984,Pós-graduação,Solteiro,16269,1,0,2021-08-30,0,1396,6,44
4356,1971,Ensino Superior,União estável,71819,0,1,2021-08-28,0,1095,8,1574
3885,1983,Pós-graduação,Casado,33569,1,0,2021-10-16,1,1235,3,63
1175,1983,Pós-graduação,Casado,36262,0,0,2021-09-20,1,1246,6,426
880,1966,Ensino Médio,União estável,22634,0,0,2021-01-16,0,1602,4,96
2320,1978,Ensino Médio,Casado,47025,0,1,2021-09-12,0,1188,17,635
850,1968,Ensino Superior,Solteiro,70566,0,1,2021-10-06,0,1068,15,757
4713,1979,Pós-graduação,Casado,31605,1,0,2020-11-22,0,1264,6,125
675,1973,Pós-graduação,Divorciado,52034,1,1,2021-05-17,0,1307,9,332
5025,1979,Ensino Superior,Solteiro,48526,1,0,2021-12-24,0,1132,6,135
2308,1954,Ensino Superior,Casado,46734,0,1,2020-11-18,0,1213,11,330
5995,1962,Ensino Superior,Divorciado,39552,1,1,2020-12-18,1,1187,11,384
6749,1966,Ensino Superior,Solteiro,86358,1,1,2020-08-08,0,1201,11,1722
1010,1977,Ensino Superior,União estável,46931,2,1,2022-04-24,0,1101,4,78
8977,1985,Ensino Médio,Solteiro,16581,0,0,2021-01-12,0,1273,3,24
4756,1952,Ensino Médio,Divorciado,63998,0,0,2021-12-20,1,1069,18,1168
3412,1951,Pós-graduação,Casado,67381,0,1,2021-01-15,0,1130,11,957
606,1967,Ensino Superior,Solteiro,25930,1,1,2021-10-10,0,1430,3,15
5961,1978,Ensino Superior,Casado,42693,1,0,2022-06-07,0,1064,4,57
2975,1976,Ensino Superior,União estável,85606,0,1,2020-11-12,0,1215,15,1956
2894,1985,Ensino Superior,Solteiro,72903,0,0,2021-10-29,1,1097,15,2013
7613,1974,Ensino Médio,União estável,49669,1,0,2022-05-24,0,1031,11,326
10542,1968,Pós-graduação,Casado,36778,1,1,2020-08-05,0,1355,6,77
8015,1962,Pós-graduação,Divorciado,85696,0,0,2021-05-03,1,1068,13,1313
10617,1989,Pós-graduação,Divorciado,10979,0,0,2022-05-22,0,1113,6,30
11166,1961,Ensino Superior,Casado,49678,0,1,2021-02-02,0,1250,10,315
849,1953,Pós-graduação,União estável,56129,0,1,2021-06-20,0,1151,16,660
523,1989,Ensino Superior,Casado,37155,1,0,2021-01-31,0,1389,6,74
4066,1978,Ensino Médio,Divorciado,21282,1,0,2022-05-11,0,1202,4,46
8414,1962,Pós-graduação,Solteiro,33419,0,1,2021-08-17,0,1291,6,86
819,1945,Ensino Superior,Viúva/Viúvo,63285,0,0,2021-11-05,0,1059,19,1103
4961,1974,Pós-graduação,União estável,21255,1,0,2022-01-21,0,1060,6,61
749,1981,Ensino Superior,União estável,42162,1,0,2021-11-19,1,1120,6,145
5430,1956,Ensino Superior,União estável,54450,1,1,2020-09-14,0,1279,17,684
7755,1954,Pós-graduação,Casado,57744,0,1,2021-11-12,0,1024,13,411
10525,1986,Ensino Superior,Solteiro,26576,1,0,2020-10-13,1,1582,3,27
1453,1943,Pós-graduação,Viúva/Viúvo,57513,0,0,2021-07-06,0,1098,22,1060
8310,1964,Ensino Superior,União estável,68142,0,1,2020-08-29,0,1189,17,1459
10710,1979,Ensino Superior,Casado,7500,0,1,2020-08-29,0,1408,3,18
5031,1974,Ensino Superior,União estável,83145,0,0,2020-09-22,1,1153,16,1833
2613,1960,Pós-graduação,Casado,54197,0,1,2022-04-03,0,1066,7,237
213,1963,Pós-graduação,Solteiro,23091,1,1,2022-05-28,0,1064,5,48
967,1976,Ensino Superior,Casado,46049,1,1,2021-07-21,1,1190,14,515
1077,1974,Ensino Superior,União estável,56715,0,0,2020-12-05,0,1134,11,1020
7959,1961,Ensino Superior,Casado,79410,0,0,2022-05-29,0,1025,8,1370
640,1951,Ensino Superior,Casado,57304,0,1,2021-03-11,0,1109,17,1026
4252,1965,Ensino Superior,Casado,44375,0,1,2022-03-23,0,1062,10,301
8432,1956,Ensino Superior,União estável,54450,1,1,2020-09-14,0,1180,17,684
6218,1965,Ensino Superior,Casado,59594,0,1,2020-10-20,0,1133,15,499
6905,1994,Ensino Superior,União estável,80685,0,0,2020-08-22,0,1094,16,1004
5922,1974,Pós-graduação,Casado,40344,0,1,2021-10-13,0,1192,9,218
3598,1972,Ensino Superior,Casado,62710,0,1,2021-05-23,0,1102,16,606
6116,1968,Ensino Médio,Casado,48985,0,1,2021-07-05,0,1422,4,75
6263,1968,Ensino Superior,União estável,35322,1,2,2020-08-22,0,1304,6,106
10486,1948,Ensino Superior,Casado,77142,0,0,2021-05-29,0,1123,12,990
2410,1969,Ensino Superior,Solteiro,81657,0,0,2022-01-22,0,1059,11,1097
193,1996,Ensino Médio,Casado,14421,0,0,2022-02-17,0,1116,3,16
3363,1974,Ensino Médio,Casado,20130,0,0,2022-03-17,0,1053,4,34
8278,1990,Pós-graduação,Casado,74214,0,0,2020-08-26,0,1194,13,1711
10660,1957,Pós-graduação,Casado,66726,1,1,2022-01-12,0,1043,12,438
8686,1979,Ensino Médio,União estável,23724,1,0,2021-01-08,0,1337,5,75
1604,1960,Pós-graduação,Casado,47353,0,1,2021-11-13,0,1087,8,225
5907,1952,Pós-graduação,Casado,33444,1,1,2020-11-03,0,1093,3,18
10669,1981,Ensino Superior,Casado,54386,0,1,2021-05-17,0,1286,13,470
2918,1981,Ensino Superior,Divorciado,28510,1,1,2021-04-13,0,1519,6,91
5735,1991,Pós-graduação,Solteiro,90638,0,0,2022-02-13,0,1028,13,2525
359,1950,Ensino Superior,União estável,48070,0,1,2021-01-13,0,1199,14,504
8387,1957,Ensino Superior,Casado,43140,0,1,2021-01-05,0,1453,9,235
1829,1961,Pós-graduação,Divorciado,54959,0,1,2021-01-19,1,1193,13,1232
3839,1958,Ensino Médio,Solteiro,15056,1,1,2021-05-03,0,1252,5,88
9392,1971,Ensino Superior,Solteiro,26954,1,0,2022-05-08,0,1241,3,17
2292,1985,Ensino Superior,Solteiro,22327,1,0,2021-08-02,0,1203,4,24
10466,1965,Ensino Superior,Casado,44393,1,1,2021-08-22,0,1421,5,60
9855,1952,Pós-graduação,Solteiro,62000,0,1,2021-08-25,0,1207,19,1020
4088,1962,Pós-graduação,União estável,31497,0,1,2020-12-06,0,1184,7,155
5231,1974,Ensino Médio,Casado,45894,0,2,2022-02-27,0,1038,4,51
590,1970,Pós-graduação,Divorciado,78579,0,0,2020-12-22,1,1104,9,1812
8732,1969,Pós-graduação,Viúva/Viúvo,67369,0,1,2020-11-17,1,1023,17,1461
2315,1960,Ensino Superior,Divorciado,58401,0,1,2022-04-20,0,1213,3,96
3515,1952,Ensino Superior,Solteiro,62307,0,1,2022-02-17,0,1019,8,160
2245,1969,Pós-graduação,Casado,43641,1,1,2021-04-22,0,1434,6,139
6283,1968,Pós-graduação,Divorciado,63841,0,1,2021-04-21,0,1125,18,908
2246,1965,Ensino Médio,Casado,46891,0,1,2021-09-01,0,1126,6,183
6606,1969,Pós-graduação,Casado,70091,1,0,2021-03-31,0,1104,15,1161
5545,1972,Pós-graduação,Casado,78075,0,0,2022-04-05,0,1026,8,988
7342,1961,Ensino Médio,Viúva/Viúvo,59184,0,1,2020-09-09,0,1241,18,1072
837,1977,Ensino Superior,Casado,54809,1,1,2021-09-11,0,1150,7,174
9500,1959,Ensino Superior,Casado,58113,0,1,2021-01-25,0,1191,17,758
3602,1958,Pós-graduação,Casado,51412,0,1,2021-12-31,0,1056,7,195
234,1979,Ensino Superior,Divorciado,15287,1,0,2020-10-10,1,1694,3,31
2995,1957,Pós-graduação,União estável,66636,0,0,2021-08-17,0,1061,12,1084
1118,1956,Pós-graduação,Casado,50965,0,1,2021-02-20,0,1244,15,685
7789,1965,Pós-graduação,Casado,84618,0,0,2021-11-22,0,1049,16,1672
3068,1990,Ensino Superior,Casado,18351,0,0,2021-10-29,0,1095,5,43
8955,1957,Pós-graduação,União estável,40451,0,2,2022-02-16,0,1077,3,49
945,1965,Ensino Superior,União estável,36317,0,1,2021-05-22,0,1290,7,133
5644,1957,Ensino Superior,União estável,42213,0,1,2021-10-12,0,1058,12,363
7192,1955,Ensino Superior,União estável,65748,0,1,2021-04-15,0,1275,12,545
2324,1972,Ensino Superior,União estável,77044,0,1,2021-10-27,0,1179,18,1065
697,1969,Ensino Superior,União estável,74918,0,0,2021-03-12,0,1282,11,2047
3439,1972,Ensino Superior,Casado,56721,1,1,2020-10-31,0,1274,9,296
1506,1975,Ensino Superior,Solteiro,42160,1,1,2021-06-28,1,1242,6,140
232,1965,Ensino Superior,Solteiro,61559,0,1,2021-07-17,0,1121,14,530
8876,1963,Pós-graduação,União estável,33629,1,1,2020-08-08,0,1116,7,152
4500,1991,Pós-graduação,União estável,68682,0,0,2021-10-06,0,1153,14,1598
9739,1963,Ensino Superior,Solteiro,34377,0,1,2021-01-19,0,1575,4,114
10395,1986,Ensino Médio,Solteiro,8940,1,0,2020-08-22,0,1309,6,101
1176,1973,Ensino Superior,Casado,26228,1,0,2021-09-22,0,1475,3,25
1627,1957,Ensino Médio,Divorciado,77297,0,0,2021-01-26,0,1055,14,789
938,1981,Ensino Superior,Casado,40211,1,1,2021-07-30,0,1302,4,87
2740,1958,Pós-graduação,Viúva/Viúvo,33438,1,1,2021-09-22,0,1199,6,90
257,1959,Pós-graduação,Casado,75032,0,1,2021-04-28,0,1245,14,1215
4058,1955,Pós-graduação,Solteiro,61284,0,0,2021-10-12,0,1078,19,811
7736,1986,Ensino Superior,Casado,22518,1,0,2020-10-22,1,1484,4,61
8210,1975,Pós-graduação,Casado,54730,0,1,2021-08-15,0,1093,12,405
833,1955,Pós-graduação,Casado,38452,1,1,2022-03-30,0,1022,6,72
6230,1971,Ensino Superior,Divorciado,44421,1,1,2021-02-15,0,1300,9,189
7325,1986,Pós-graduação,União estável,38197,1,0,2021-06-29,0,1438,4,40
1307,1978,Ensino Superior,Divorciado,41986,0,1,2022-02-09,0,1060,7,63
1502,1983,Ensino Superior,União estável,28427,1,0,2021-03-21,0,1292,5,52
6211,1976,Pós-graduação,União estável,37395,1,0,2022-05-02,0,1025,4,39
843,1971,Ensino Superior,Casado,64722,1,0,2022-05-26,0,1043,19,805
4174,1956,Pós-graduação,União estável,55249,0,1,2022-04-17,0,1038,6,130
9757,1972,Ensino Superior,União estável,84906,0,0,2021-10-04,0,1099,17,1631
6918,1989,Ensino Superior,Casado,28691,1,0,2021-07-04,0,1297,4,34
286,1952,Ensino Superior,Solteiro,44213,1,1,2021-11-29,0,1122,7,152
11086,1984,Ensino Médio,Solteiro,25707,1,0,2022-01-18,0,1133,4,21
1921,1967,Pós-graduação,Casado,59062,2,1,2021-10-03,0,1318,5,71
4138,1962,Ensino Superior,Solteiro,76624,0,1,2022-05-24,0,1037,12,899
7718,1947,Pós-graduação,União estável,66000,0,0,2022-04-20,0,1024,6,711
1291,1978,Pós-graduação,União estável,27683,1,0,2020-08-04,0,1424,10,351
6862,1971,Ensino Superior,Divorciado,1730,0,0,2022-05-18,0,,,
4136,1992,Ensino Médio,Solteiro,7500,1,0,2020-12-03,0,1415,5,119
803,1968,Ensino Superior,União estável,40521,1,1,2021-04-05,0,1472,2,21
4298,1973,Pós-graduação,União estável,20427,1,0,2022-03-24,0,1094,3,10
10833,1975,Ensino Superior,Casado,65106,0,1,2022-05-24,0,1023,21,973
9606,1965,Pós-graduação,Casado,69969,0,0,2021-08-27,1,1184,10,1536
8534,1952,Ensino Superior,Casado,67433,0,2,2021-07-16,0,1121,19,992
5153,1967,Pós-graduação,Casado,77766,0,1,2021-02-22,1,1202,22,1529
961,1972,Ensino Superior,Casado,74716,0,1,2021-09-12,0,1212,12,860
5011,1963,Ensino Superior,Divorciado,68118,0,1,2021-10-18,0,1222,12,928
6653,1970,Pós-graduação,Casado,55158,1,1,2020-07-30,1,1153,12,418
9094,1955,Ensino Médio,Casado,62972,0,1,2020-08-03,1,1382,10,587
810,1975,Ensino Superior,Casado,74190,0,1,2022-05-12,0,1020,15,641
5493,1976,Ensino Superior,Casado,39356,1,1,2022-03-19,0,1169,3,23
2147,1969,Ensino Superior,União estável,76653,0,0,2021-08-16,0,1052,15,2279
5107,1973,Pós-graduação,Divorciado,35860,1,1,2022-05-19,0,1197,3,49
3979,1983,Pós-graduação,Divorciado,90687,0,0,2021-05-22,1,1146,14,1779
6049,1982,Pós-graduação,União estável,73450,0,0,2021-12-05,0,1028,18,1804
8147,1960,Ensino Superior,Casado,31454,1,1,2021-07-06,0,1194,5,48
1857,1952,Ensino Superior,Solteiro,47139,1,1,2022-03-06,1,1053,4,83
3910,1975,Ensino Superior,Divorciado,83829,0,0,2021-10-08,1,1139,10,1862
5207,1963,Pós-graduação,Casado,53378,1,1,2020-09-24,1,1187,15,793
11114,1970,Ensino Superior,União estável,19656,1,0,2021-02-08,0,1576,5,84
5429,1948,Pós-graduação,Casado,45579,0,1,2021-08-20,0,1128,8,183
9400,1958,Ensino Médio,Solteiro,85485,0,0,2022-06-21,0,1024,12,1383
1740,1944,Ensino Superior,Casado,55956,0,0,2022-04-07,0,1044,11,999
7488,1963,Pós-graduação,Solteiro,64191,0,1,2021-01-22,0,1157,18,825
195,1972,Ensino Superior,Solteiro,38808,1,0,2020-08-26,1,1094,9,246
635,1966,Pós-graduação,Casado,57183,1,1,2021-03-19,0,1140,16,610
7527,1968,Pós-graduação,Divorciado,23748,1,0,2020-11-21,0,1459,5,76
10319,1971,Ensino Superior,Casado,66303,0,1,2021-02-26,0,1172,14,1286
2296,1975,Pós-graduação,Casado,37368,1,0,2021-12-16,0,1386,3,30
10637,1964,Ensino Superior,Casado,40800,1,2,2021-01-01,0,1124,6,99
2931,1978,Ensino Superior,Divorciado,71847,0,0,2020-09-21,0,1295,15,1192
907,1975,Ensino Superior,Casado,46149,0,1,2021-11-29,0,1061,12,362
3698,1983,Ensino Superior,União estável,78687,0,0,2020-08-09,1,1321,12,2130
9516,1971,Ensino Médio,Divorciado,49118,0,0,2020-08-18,1,1244,19,1229
679,1957,Pós-graduação,Casado,37633,1,1,2020-09-20,0,1595,4,38
7384,1951,Pós-graduação,União estável,39767,0,0,2021-07-21,0,1223,14,485
5043,1951,Ensino Médio,Casado,26997,0,0,2020-11-05,0,1161,9,434
5267,1970,Ensino Superior,Divorciado,33986,1,0,2021-03-14,0,1594,4,44
339,1972,Pós-graduação,Casado,57091,0,1,2020-11-23,1,1183,14,496
2516,1969,Ensino Médio,Casado,46831,1,1,2021-06-08,0,1573,3,78
9010,1972,Pós-graduação,Casado,83151,0,0,2021-02-10,1,1077,15,2346
378,1971,Ensino Superior,Casado,52531,0,0,2020-12-30,0,1132,17,794
4808,1956,Ensino Superior,Casado,15759,0,0,2021-09-05,0,1465,3,17
5068,1971,Ensino Superior,Solteiro,22804,1,0,2021-07-31,0,1369,4,26
7628,1973,Ensino Médio,Casado,43050,1,0,2022-03-18,0,1047,6,76
7128,1977,Pós-graduação,Solteiro,42997,1,1,2021-12-07,0,1381,3,15
2811,1963,Pós-graduação,Solteiro,48918,1,1,2022-04-12,0,1044,5,62
3551,1954,Pós-graduação,União estável,60033,0,1,2022-03-29,0,1079,7,198
1663,1978,Pós-graduação,União estável,34043,1,0,2021-10-25,0,1342,4,49
5543,1966,Ensino Superior,União estável,57811,0,1,2021-06-24,0,1077,18,802
1577,1946,Ensino Superior,Casado,78569,0,0,2022-02-19,1,1038,8,1736
10641,1978,Ensino Superior,Solteiro,7500,1,1,2020-12-27,0,1270,5,57
5336,1971,Pós-graduação,União estável,157733,1,0,2021-06-04,0,1594,2,59
6024,1953,Ensino Superior,União estável,94384,0,0,2021-03-04,1,1190,10,2302
1878,1985,Ensino Médio,Casado,23148,0,0,2022-02-18,0,1151,5,37
3099,1970,Ensino Superior,Divorciado,44267,1,1,2021-02-25,0,1359,9,310
6055,1979,Ensino Superior,Casado,71626,0,0,2020-11-01,0,1103,13,1305
5841,1966,Ensino Superior,União estável,60894,0,1,2021-06-28,0,1161,18,832
3972,1976,Ensino Superior,União estável,50200,1,1,2021-04-03,0,1187,12,401
4394,1965,Pós-graduação,Casado,81051,0,0,2022-05-23,0,1049,17,1501
5758,1982,Ensino Superior,Casado,65169,0,0,2022-01-14,1,1024,23,1189
6658,1972,Ensino Superior,União estável,59868,0,1,2021-07-22,0,1084,23,1194
4603,1960,Pós-graduação,Casado,65695,0,1,2022-01-31,0,1030,15,656
8427,1956,Pós-graduação,Solteiro,64857,0,0,2020-11-23,0,1277,17,1540
10260,1965,Pós-graduação,União estável,45143,0,1,2021-08-26,0,1178,11,311
7143,1955,Ensino Médio,União estável,74805,0,1,2021-11-06,0,1022,14,820
8789,1989,Ensino Médio,Casado,59060,1,0,2022-01-11,0,1036,10,274
6197,1962,Pós-graduação,Solteiro,27238,1,1,2021-04-20,0,1276,6,57
4554,1965,Ensino Superior,União estável,47009,0,1,2021-10-01,0,1147,11,448
4937,1973,Ensino Médio,Casado,46094,1,1,2022-06-10,0,1148,4,44
1920,1972,Ensino Superior,Casado,40321,1,1,2021-07-29,0,1416,6,102
